Date,CallExpiry,CallStrikePrice,CallClose,PutExpiry,PutStrikePrice,PutClose
01-Jan-2019,28-Dec-2023,8800,4832.8,28-Dec-2023,8800,110.75
01-Jan-2019,28-Dec-2023,8900,4771.7,28-Dec-2023,8900,118.55
01-Jan-2019,28-Dec-2023,9000,4711,28-Dec-2023,9000,126.65
01-Jan-2019,28-Dec-2023,9100,4650.7,28-Dec-2023,9100,135.2
01-Jan-2019,28-Dec-2023,9200,4590.75,28-Dec-2023,9200,144.1
01-Jan-2019,28-Dec-2023,9300,4531.2,28-Dec-2023,9300,153.35
01-Jan-2019,28-Dec-2023,9400,4472.05,28-Dec-2023,9400,163.05
01-Jan-2019,28-Dec-2023,9500,4413.35,28-Dec-2023,9500,173.2
01-Jan-2019,28-Dec-2023,9600,4355.05,28-Dec-2023,9600,183.7
01-Jan-2019,28-Dec-2023,9700,4297.15,28-Dec-2023,9700,194.65
01-Jan-2019,28-Dec-2023,9800,4239.7,28-Dec-2023,9800,206.05
01-Jan-2019,28-Dec-2023,9900,4182.65,28-Dec-2023,9900,217.85
01-Jan-2019,28-Dec-2023,10000,4126.1,28-Dec-2023,10000,230.15
01-Jan-2019,28-Dec-2023,10100,4069.95,28-Dec-2023,10100,242.85
01-Jan-2019,28-Dec-2023,10200,4014.3,28-Dec-2023,10200,256
01-Jan-2019,28-Dec-2023,10300,3959.1,28-Dec-2023,10300,269.65
01-Jan-2019,28-Dec-2023,10400,3904.35,28-Dec-2023,10400,283.75
01-Jan-2019,28-Dec-2023,10500,3850.05,28-Dec-2023,10500,298.3
01-Jan-2019,28-Dec-2023,10600,3796.25,28-Dec-2023,10600,313.3
01-Jan-2019,28-Dec-2023,10700,3742.9,28-Dec-2023,10700,328.85
01-Jan-2019,28-Dec-2023,10800,3690.05,28-Dec-2023,10800,344.8
01-Jan-2019,28-Dec-2023,10900,3637.7,28-Dec-2023,10900,361.3
01-Jan-2019,28-Dec-2023,11000,3585.85,28-Dec-2023,11000,378.25
01-Jan-2019,28-Dec-2023,11100,3534.75,28-Dec-2023,11100,396
01-Jan-2019,28-Dec-2023,11200,3483.85,28-Dec-2023,11200,413.95
01-Jan-2019,28-Dec-2023,11300,3433.45,28-Dec-2023,11300,432.35
01-Jan-2019,28-Dec-2023,11400,3383.5,28-Dec-2023,11400,451.3
01-Jan-2019,28-Dec-2023,11500,3334.1,28-Dec-2023,11500,470.7
01-Jan-2019,28-Dec-2023,11600,3285.2,28-Dec-2023,11600,490.65
01-Jan-2019,28-Dec-2023,11700,3236.8,28-Dec-2023,11700,511.1
01-Jan-2019,28-Dec-2023,11800,3188.9,28-Dec-2023,11800,532.05
01-Jan-2019,28-Dec-2023,11900,3141.5,28-Dec-2023,11900,553.5
01-Jan-2019,28-Dec-2023,12000,3094.65,28-Dec-2023,12000,575.45
01-Jan-2019,28-Dec-2023,12100,3048.3,28-Dec-2023,12100,597.95
01-Jan-2019,28-Dec-2023,12200,3002.45,28-Dec-2023,12200,620.9
01-Jan-2019,28-Dec-2023,12300,2957.1,28-Dec-2023,12300,644.4
01-Jan-2019,28-Dec-2023,12400,2912.25,28-Dec-2023,12400,668.4
01-Jan-2019,28-Dec-2023,12500,2867.95,28-Dec-2023,12500,692.95
01-Jan-2019,28-Dec-2023,12600,2824.15,28-Dec-2023,12600,717.95
01-Jan-2019,28-Dec-2023,12700,2780.85,28-Dec-2023,12700,743.5
01-Jan-2019,28-Dec-2023,12800,2738.05,28-Dec-2023,12800,769.55
01-Jan-2019,28-Dec-2023,12900,2695.8,28-Dec-2023,12900,796.15
01-Jan-2019,28-Dec-2023,13000,2654,28-Dec-2023,13000,823.2
01-Jan-2019,28-Dec-2023,13100,2612.35,28-Dec-2023,13100,850.35
01-Jan-2019,28-Dec-2023,13200,2571.6,28-Dec-2023,13200,878.5
01-Jan-2019,28-Dec-2023,13300,2571.45,28-Dec-2023,13300,868.05
